time,x,y,speed,angle,angular speed
0.291656494140625,606.8174244505938,129.50132711649283,2023.3308790005392,0.5754345099078577,1.9807099103927612
0.29998779296875,621.4462111962438,137.7666491578879,2015.587983336283,0.5920208136187952,1.9807099103927612
0.308319091796875,635.8794762444387,146.23659115208667,2007.8472967029086,0.6085110346423548,1.9807099103927612
0.3166656494140625,650.1172494798253,154.91115928216573,2000.1218080508868,0.6250012556659144,1.9806100130081177
0.3249969482421875,664.149707612719,163.7883522921211,1992.4115453758297,0.6415875593768519,1.9804099798202515
0.3333282470703125,677.9788786922327,172.85836801766806,1984.7158092013992,0.6579819361316126,1.9802099466323853
0.3416595458984375,691.6047689014431,182.12117657415945,1977.028582210187,0.6744721571551722,1.9799100160598755
0.3499908447265625,705.0175729845271,191.57476485480592,1969.349117743835,0.6910584608661097,1.979509949684143
0.3583221435546875,718.2193457837067,201.20935182072301,1961.6896066632737,0.7074528376208704,1.9791100025177002
0.3666534423828125,731.2100574143344,211.02493128883413,1954.0397756156033,0.72394305864443,1.9786099195480347
0.375,743.9897346695196,221.02152438453948,1946.4070428833952,0.7404332796679896,1.9780099391937256
0.383331298828125,756.5505797325196,231.1872648267177,1938.780414589408,0.7569237391101282,1.9774099588394165
0.39166259765625,768.8946412624799,241.5124014611315,1931.1756818823703,0.7734139601336878,1.9767099618911743
0.399993896484375,781.0101220221885,252.0046996437056,1923.5769330559267,0.7899041811572474,1.9760099649429321
0.4083251953125,792.9087955472866,262.6563579507915,1916.0000675578594,0.806394640599386,1.9752099514007568
0.416656494140625,804.582908332635,273.45559717903905,1908.4284556655557,0.8227890173541468,1.9743099212646484
0.42498779296875,816.0324665613102,284.40238744380105,1900.8778261920634,0.8391833941089075,1.9734100103378296
0.433319091796875,827.2476917705984,295.49473676368825,1893.3363521885776,0.8556736151324671,1.972409963607788
0.4416656494140625,838.2403904723263,306.72483495580525,1885.8088453114444,0.8721640745746058,1.9714099168777466
0.4499969482421875,849.0007512275946,318.09069879800995,1878.3022812925185,0.8885584513293665,1.9703099727630615
0.4583282470703125,859.5287833110181,329.59228346333146,1870.8124912550052,0.9049528280841272,1.9691100120544434
0.4666595458984375,869.8167332174573,341.2178097484196,1863.327062307706,0.921347204838888,1.9679099321365356
0.4749908447265625,879.8744360873826,352.9692969431403,1855.8612458213292,0.9377415815936487,1.9666099548339844
0.4833221435546875,889.6939967212643,364.8348975729515,1848.4101726263618,0.9540401140796106,1.965309977531433
0.4916534423828125,899.275533111922,376.8146438413213,1840.9825919694497,0.9705305735217493,1.9639099836349487
0.5,908.6210717626994,388.89874105512683,1833.5649315937299,0.9868291060077112,1.9624099731445312
0.508331298828125,917.730494680777,401.0871570109,1826.1644726878603,1.0031276384936731,1.9609099626541138
0.51666259765625,926.6060045858436,413.3701490563011,1818.7752809240442,1.0195220152484339,1.9593099355697632
0.524993896484375,935.2355965939257,425.75543179455684,1811.3979884493133,1.0358205477343958,1.9577099084854126
0.5333251953125,943.6332430959307,438.2254798275836,1804.0469038328984,1.0521190802203577,1.9560099840164185
0.541656494140625,951.7891419275738,450.77826510626846,1796.7083916538872,1.0684176127063196,1.9543099403381348
0.54998779296875,959.7032333195609,463.4137752644581,1789.3896183727384,1.0846203009234827,1.9525099992752075
0.558319091796875,967.375517658334,476.1320084343623,1782.0834998313287,1.1009188334094446,1.9507099390029907
0.5666656494140625,974.8080804436471,488.9231860245921,1774.7892191405492,1.1171215216266077,1.9488099813461304
0.5749969482421875,982.0029479856224,501.77751427592,1767.5137632087435,1.1334200541125696,1.946810007095337
0.5833282470703125,988.9502583506812,514.6929527730799,1760.2577260278872,1.1496227423297327,1.944809913635254
0.5916595458984375,995.6598734724024,527.6715419313377,1753.019635419641,1.165729586278097,1.9428099393844604
0.5999908447265625,1002.1337593119509,540.7034784269987,1745.7923951925338,1.18193227449526,1.9409099817276
0.6083221435546875,1008.3621740540001,553.7867437754171,1738.5714314499146,1.1981349627124231,1.9398099184036255
0.6166534423828125,1014.3569455932933,566.913575068164,1731.3649520203996,1.2143376509295862,1.9394099712371826
0.625,1020.1082112233674,580.0819356255544,1724.1654817863289,1.2304442564593714,1.9395099878311157
0.633331298828125,1025.6180587626297,593.2820356494564,1716.9866175675752,1.2465511004077356,1.9401099681854248
0.64166259765625,1030.8844003926727,606.5236649380018,1709.8143112258815,1.2627537886248987,1.9411100149154663
0.649993896484375,1035.9212123688264,619.7892794152024,1702.6513659526383,1.2789564768420618,1.9424099922180176
0.6583251953125,1040.7185101273851,633.0768288758094,1695.502928127786,1.295159165059225,1.943910002708435
0.666656494140625,1045.276474522001,646.3863429471203,1688.3584851363091,1.311361853276388,1.9457099437713623
0.67498779296875,1049.5949844683162,659.7178043679907,1681.2229456186487,1.327564541493551,1.9476100206375122
0.683319091796875,1053.6761308762764,673.0614083979654,1674.0959134146112,1.343863073979513,1.9497100114822388
0.6916656494140625,1057.5218727510849,686.4073853335776,1666.9809162809229,1.360161606465475,1.9519100189208984
0.6999969482421875,1061.132276045113,699.7557176563331,1659.8730047701551,1.376364294682638,1.9542099237442017
0.7083282470703125,1064.5073376668222,713.1064203085557,1652.7675489202122,1.3926628271686,1.9565099477767944
0.7166595458984375,1067.6470576162128,726.4594932902451,1645.6684437620218,1.4090572039233606,1.9589099884033203
0.7249908447265625,1070.553404173103,739.8051220709638,1638.5802251879165,1.4253557364093226,1.9613099098205566
0.7333221435546875,1073.2284620643625,753.1335317949038,1631.497468037488,1.4417502323733729,1.9637099504470825
0.7416534423828125,1075.6721684291579,766.4447250382356,1624.424622016766,1.4581446091281336,1.9661099910736084
