time,x,y,speed,angle,angular speed
0.0,0.0,0.0,724.0111038754552,0.0,0.0
0.008335113525390625,6.036984477590503,0.003706022084652205,724.1722472652783,0.0,0.0
0.016666412353515625,12.103268258881949,0.10494694570091911,728.341143026846,0.002780340611934662,0.33101001381874084
0.02500152587890625,18.20784000116519,0.2930668471587563,732.958545743816,0.007957525551319122,0.6235100030899048
0.03333282470703125,24.350688252029993,0.5679441945549719,737.9105210308577,0.015243932604789734,0.8797100186347961
0.041667938232421875,30.53094613219839,0.9197291775258796,743.1091626441228,0.024447821080684662,1.1026099920272827
0.049999237060546875,36.748602189260154,1.348300264168286,748.4929564056233,0.03518567979335785,1.295609951019287
0.0583343505859375,43.013561273325436,1.852724083047522,754.0082431465055,0.047457531094551086,1.4620100259780884
0.0666656494140625,49.31686908433411,2.4440211535632077,759.6025660303136,0.06068812310695648,1.6051099300384521
0.07500076293945312,55.657514306284554,3.112110053955515,765.241286161744,0.0752609372138977,1.7280099391937256
0.08333206176757812,62.03643603681655,3.8669564002862,770.901252006911,0.09050486981868744,1.833509922027588
0.09166717529296875,68.45369504188169,4.708554466350141,776.5456006529445,0.1065157949924469,1.924109935760498
0.09999847412109375,74.90930277389023,5.637025784050533,782.1603187338233,0.12319783866405487,2.001810073852539
0.10833358764648438,81.39416049605838,6.663159261390853,787.7346490028933,0.14045511186122894,2.0686099529266357
0.11666488647460938,87.90832897433769,7.786949172165979,793.2497710670765,0.1581917703151703,2.126009941101074
0.125,94.45175889518683,9.008522774484224,798.6925438384566,0.1763119101524353,2.175410032272339
0.13333511352539062,101.01552236726656,10.338530265830512,804.0630596725944,0.19471970200538635,2.2180099487304688
0.14166641235351562,107.60948637955589,11.77628706478168,809.3436084497329,0.2136068344116211,2.2547099590301514
0.15000152587890625,114.21469665870224,13.33338819266756,814.5382715532185,0.23268571496009827,2.286409854888916
0.15833282470703125,120.84020262794803,14.999171999592985,819.6473498511709,0.25195634365081787,2.313809871673584
0.16666793823242188,127.4769663164611,16.784421667356316,824.6644857813872,0.2714187204837799,2.3374099731445312
0.17499923706054688,134.11596120581942,18.700041909659102,829.5886814604819,0.2910728454589844,2.3578100204467773
0.1833343505859375,140.7662023620348,20.735006480896597,834.4273090299654,0.31082284450531006,2.3754098415374756
0.1916656494140625,147.41868617150567,22.90046315857674,839.1771506520271,0.33076462149620056,2.3906099796295166
0.20000076293945312,154.06349633171166,25.197223782231013,843.8431582379862,0.3508022427558899,2.403709888458252
0.20833206176757812,160.70057207670115,27.62529407806452,848.4197742467492,0.37093573808670044,2.4150099754333496
0.21666717529296875,167.32990195406396,30.184552514174094,852.9139050342114,0.3911651074886322,2.4247100353240967
0.22499847412109375,173.94254311615015,32.886141141862524,857.3270179249699,0.41129860281944275,2.4330098628997803
0.23333358764648438,180.53747279454788,35.7198570074668,861.6679195529294,0.4316238462924957,2.440109968185425
0.24166488647460938,187.11570230525876,38.69578153274674,865.9313368086708,0.45214083790779114,2.4461100101470947
0.25,193.66627762103988,41.805015457388706,870.1286422464551,0.4724660813808441,2.4512100219726562
0.2583351135253906,200.19017570066217,45.057275607442946,874.2564205145749,0.4929830729961395,2.4554100036621094
0.2666664123535156,206.67744238047408,48.45362261245245,878.3152192230548,0.5135000646114349,2.4589099884033203
0.27500152587890625,213.12707779688427,51.984096582560554,882.3103574493321,0.5340170562267303,2.461709976196289
0.28333282470703125,219.53017696337392,55.65959077905859,886.2380194892074,0.5545340478420258,2.464010000228882
0.2916679382324219,225.89564486646182,59.46921194065524,890.1155838939954,0.5750510394573212,2.465709924697876
0.2999992370605469,232.20461090356744,63.42479242628162,893.9344661856283,0.5956639349460602,2.467010021209717
0.3083343505859375,238.4659686087993,67.5153174427432,897.6970289921089,0.6161809265613556,2.4678099155426025
0.3166656494140625,244.67083590045914,71.7519233151377,901.4004393808901,0.6367937624454498,2.4683098793029785
0.3250007629394531,250.8181406965937,76.1245343479104,905.0599017314905,0.6574066579341888,2.468410015106201
0.3333320617675781,256.8980274606342,80.63395665438766,908.6696144989794,0.6779236495494843,2.468209981918335
0.34166717529296875,262.9104583314495,85.28043902458097,912.230499184084,0.6985364854335785,2.4678099155426025
0.34999847412109375,268.8554711701707,90.06373266847885,915.7422138475969,0.7190534770488739,2.4671099185943604
0.3583335876464844,274.72305104719476,94.98490394182937,919.2042020132935,0.7395704686641693,2.466209888458252
0.3666648864746094,280.51320941493185,100.04407437653576,922.629202823195,0.7601833641529083,2.4651100635528564
0.375,286.2250450368733,105.23102956652474,926.0085449111518,0.7807003557682037,2.4638099670410156
0.3833351135253906,291.8494935334661,110.55692301550937,929.3394781219456,0.8012173473834991,2.4623098373413086
0.3916664123535156,297.38565366820154,116.01154031741635,932.6335441798016,0.8217343389987946,2.460710048675537
0.40000152587890625,302.83353689348974,121.59500300414895,935.8943954886105,0.84225133061409,2.4589099884033203
0.40833282470703125,308.1831282797278,127.3083774314552,939.1109894663779,0.8626724183559418,2.45701003074646
0.4166679382324219,313.4335265904068,133.14144919326188,942.2939823081332,0.883189469575882,2.455009937286377
